Seq,Phylum,Class,Order,Family,Genus,Lineage
DH_18681,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonadales
DH_18686,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Spongiibacteraceae,Pseudomonadales
DH_18697,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,SAR86 clade,Pseudomonadales
DH_18701,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Halieaceae,Pseudomonadales
DH_18709,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudohongiellaceae,Pseudomonadales
DH_18735,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Thioglobaceae,Pseudomonadales
DH_18758,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Halieaceae,Pseudomonadales
DH_18763,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Halieaceae,Pseudomonadales
DH_18766,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Halieaceae,Pseudomonadales
DH_18779,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Alcanivoracaceae1,Pseudomonadales
DH_18791,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Halieaceae,Pseudomonadales
DH_18824,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Halieaceae,Pseudomonadales
DH_18828,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Halieaceae,Pseudomonadales
DH_18830,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Saccharospirillaceae,Pseudomonadales
DH_18834,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Saccharospirillaceae,Pseudomonadales
DH_18838,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Porticoccaceae,Pseudomonadales
DH_18851,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Halieaceae,Pseudomonadales
DH_18875,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Marinomonadaceae,Pseudomonadales
DH_18905,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Saccharospirillaceae,Pseudomonadales
DH_18907,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Halieaceae,Pseudomonadales
DH_18908,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Halieaceae,Pseudomonadales
DH_18961,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Thioglobaceae,Pseudomonadales
DH_18967,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudohongiellaceae,Pseudomonadales
DH_18970,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,NA,Pseudomonadales
DH_19007,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonadales
DH_19022,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Marinobacteraceae,Pseudomonadales
DH_19036,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,OM182 clade,Pseudomonadales
DH_19052,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Marinobacteraceae,Pseudomonadales
DH_19055,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Halieaceae,Pseudomonadales
DH_19108,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Spongiibacteraceae,Pseudomonadales
DH_19110,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Halieaceae,Pseudomonadales
DH_19111,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,SAR86 clade,Pseudomonadales
DH_19119,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Spongiibacteraceae,Pseudomonadales
DH_19124,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,OM182 clade,Pseudomonadales
DH_19126,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Spongiibacteraceae,Pseudomonadales
DH_19132,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Pseudomonadales
DH_19155,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Saccharospirillaceae,Pseudomonadales
DH_19173,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,SAR86 clade,Pseudomonadales
DH_19186,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,SAR86 clade,Pseudomonadales
DH_19236,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,NA,Pseudomonadales
DH_19271,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,SAR86 clade,Pseudomonadales
DH_19272,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,SAR86 clade,Pseudomonadales
DH_19281,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Cellvibrionaceae,Pseudomonadales
DH_19285,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,SAR86 clade,Pseudomonadales
DH_19301,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Litoricolaceae,Pseudomonadales
DH_19333,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonadales
DH_19341,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Spongiibacteraceae,Pseudomonadales
DH_19367,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,SAR86 clade,Pseudomonadales
DH_19391,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,P13-46,Pseudomonadales
DH_19399,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,SAR86 clade,Pseudomonadales
DH_19406,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Halieaceae,Pseudomonadales
DH_19428,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,NA,Pseudomonadales
DH_19431,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Oleiphilaceae,Pseudomonadales
DH_19448,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudohongiellaceae,Pseudomonadales
DH_19509,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,SAR86 clade,Pseudomonadales
DH_19520,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudohongiellaceae,Pseudomonadales
DH_19557,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,SAR86 clade,Pseudomonadales
DH_19594,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,SAR86 clade,Pseudomonadales
DH_19613,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,SAR86 clade,Pseudomonadales
DH_19653,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Nitrincolaceae,Pseudomonadales
DH_19679,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Thioglobaceae,Pseudomonadales
DH_19700,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,SAR86 clade,Pseudomonadales
DH_19720,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,SAR86 clade,Pseudomonadales
DH_19726,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Nitrincolaceae,Pseudomonadales
DH_19734,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,SAR86 clade,Pseudomonadales
DH_19779,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Oleiphilaceae,Pseudomonadales
DH_19781,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,SAR86 clade,Pseudomonadales
DH_19825,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Litoricolaceae,Pseudomonadales
DH_19836,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonadales
DH_19858,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,SAR86 clade,Pseudomonadales
DH_19900,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Halieaceae,Pseudomonadales
DH_19903,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Porticoccaceae,Pseudomonadales
DH_19905,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Saccharospirillaceae,Pseudomonadales
DH_19921,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Alcanivoracaceae1,Pseudomonadales
DH_19923,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,SAR86 clade,Pseudomonadales
DH_19981,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,SAR86 clade,Pseudomonadales
DH_19997,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,BD2-7,Pseudomonadales
DH_20016,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,SAR86 clade,Pseudomonadales
DH_20023,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Nitrincolaceae,Pseudomonadales
DH_20066,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,SAR86 clade,Pseudomonadales
DH_20083,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,SAR86 clade,Pseudomonadales
DH_20084,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Saccharospirillaceae,Pseudomonadales
DH_20095,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,SAR86 clade,Pseudomonadales
DH_20097,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,SAR86 clade,Pseudomonadales
DH_20111,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,MBAE14,Pseudomonadales
DH_20117,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,SAR86 clade,Pseudomonadales
DH_20174,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,SAR86 clade,Pseudomonadales
DH_20180,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,NA,Pseudomonadales
DH_20188,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,SAR86 clade,Pseudomonadales
DH_20189,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Porticoccaceae,Pseudomonadales
DH_20192,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,SAR86 clade,Pseudomonadales
DH_20210,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,SAR86 clade,Pseudomonadales
DH_20212,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Halieaceae,Pseudomonadales
DH_20235,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Thioglobaceae,Pseudomonadales
DH_20267,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Spongiibacteraceae,Pseudomonadales
DH_20287,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,SAR86 clade,Pseudomonadales
DH_20292,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,SAR86 clade,Pseudomonadales
DH_20295,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,SAR86 clade,Pseudomonadales
DH_20304,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Halieaceae,Pseudomonadales
DH_20315,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Endozoicomonadaceae,Pseudomonadales
DH_20327,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Nitrincolaceae,Pseudomonadales
DH_20334,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,SAR86 clade,Pseudomonadales
DH_20358,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Endozoicomonadaceae,Pseudomonadales
DH_20424,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Oleiphilaceae,Pseudomonadales
DH_20430,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,SAR86 clade,Pseudomonadales
DH_20442,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,SAR86 clade,Pseudomonadales
DH_20444,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,SAR86 clade,Pseudomonadales
DH_20479,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Nitrincolaceae,Pseudomonadales
DH_20504,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Nitrincolaceae,Pseudomonadales
DH_20510,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Oleiphilaceae,Pseudomonadales
DH_20569,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,SAR86 clade,Pseudomonadales
DH_20588,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,SAR86 clade,Pseudomonadales
DH_20606,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Nitrincolaceae,Pseudomonadales
DH_20607,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Saccharospirillaceae,Pseudomonadales
DH_20624,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Halieaceae,Pseudomonadales
DH_20627,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,NA,Pseudomonadales
DH_20638,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Halieaceae,Pseudomonadales
DH_20651,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Halieaceae,Pseudomonadales
DH_20656,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,SAR86 clade,Pseudomonadales
DH_20658,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,SAR86 clade,Pseudomonadales
DH_20690,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,SAR86 clade,Pseudomonadales
DH_20708,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Cellvibrionaceae,Pseudomonadales
DH_20813,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,SAR86 clade,Pseudomonadales
DH_20815,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,BD2-7,Pseudomonadales
DH_20833,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Litoricolaceae,Pseudomonadales
DH_20834,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,SAR86 clade,Pseudomonadales
DH_20864,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Halieaceae,Pseudomonadales
DH_20865,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,SAR86 clade,Pseudomonadales
DH_20873,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,SAR86 clade,Pseudomonadales
DH_20879,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,SAR86 clade,Pseudomonadales
DH_20880,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,SAR86 clade,Pseudomonadales
DH_20889,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,SAR86 clade,Pseudomonadales
DH_20893,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Halieaceae,Pseudomonadales
DH_20901,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Cellvibrionaceae,Pseudomonadales
DH_20907,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Halieaceae,Pseudomonadales
DH_20922,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Spongiibacteraceae,Pseudomonadales
DH_20932,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,SAR86 clade,Pseudomonadales
DH_20950,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Thioglobaceae,Pseudomonadales
DH_20973,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,SAR86 clade,Pseudomonadales
DH_20999,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,SAR86 clade,Pseudomonadales
DH_21019,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Thioglobaceae,Pseudomonadales
DH_21075,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Cellvibrionaceae,Pseudomonadales
DH_21079,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Cellvibrionaceae,Pseudomonadales
DH_21132,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,SAR86 clade,Pseudomonadales
DH_21133,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Alcanivoracaceae1,Pseudomonadales
DH_21165,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,SAR86 clade,Pseudomonadales
DH_21168,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,SAR86 clade,Pseudomonadales
DH_21177,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,SAR86 clade,Pseudomonadales
DH_21183,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,SAR86 clade,Pseudomonadales
DH_21209,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Alcanivoracaceae1,Pseudomonadales
DH_21295,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,SAR86 clade,Pseudomonadales
DH_21300,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,SAR86 clade,Pseudomonadales
DH_21335,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,SAR86 clade,Pseudomonadales
DH_21354,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,SAR86 clade,Pseudomonadales
DH_21412,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Halomonadaceae,Pseudomonadales
DH_21439,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,SAR86 clade,Pseudomonadales
DH_21440,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Alcanivoracaceae1,Pseudomonadales
DH_21446,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Alcanivoracaceae1,Pseudomonadales
DH_21449,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,SAR86 clade,Pseudomonadales
DH_21471,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Cellvibrionaceae,Pseudomonadales
DH_21472,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Halieaceae,Pseudomonadales
DH_21510,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Nitrincolaceae,Pseudomonadales
DH_21520,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,SAR86 clade,Pseudomonadales
DH_21522,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Litoricolaceae,Pseudomonadales
DH_21531,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Saccharospirillaceae,Pseudomonadales
DH_21536,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Saccharospirillaceae,Pseudomonadales
DH_21583,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Endozoicomonadaceae,Pseudomonadales
DH_21586,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Cellvibrionaceae,Pseudomonadales
DH_21589,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,SAR86 clade,Pseudomonadales
DH_21591,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Nitrincolaceae,Pseudomonadales
DH_21607,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Endozoicomonadaceae,Pseudomonadales
DH_21620,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,NA,Pseudomonadales
DH_21623,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,SAR86 clade,Pseudomonadales
DH_21645,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,SAR86 clade,Pseudomonadales
DH_21658,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Nitrincolaceae,Pseudomonadales
DH_21668,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,SAR86 clade,Pseudomonadales
DH_21670,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,NA,Pseudomonadales
DH_21700,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Halieaceae,Pseudomonadales
DH_21733,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,SAR86 clade,Pseudomonadales
DH_21743,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,SAR86 clade,Pseudomonadales
DH_21802,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,SAR86 clade,Pseudomonadales
DH_21877,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Halieaceae,Pseudomonadales
DH_21896,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,OM182 clade,Pseudomonadales
DH_21951,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Cellvibrionaceae,Pseudomonadales
DH_21992,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,SAR86 clade,Pseudomonadales
DH_21995,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Halomonadaceae,Pseudomonadales
DH_22003,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,SAR86 clade,Pseudomonadales
DH_22047,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,NA,Pseudomonadales
DH_22052,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Endozoicomonadaceae,Pseudomonadales
DH_22057,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,SAR86 clade,Pseudomonadales
DH_22058,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,NA,Pseudomonadales
DH_22070,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Cellvibrionaceae,Pseudomonadales
DH_22071,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Marinomonadaceae,Pseudomonadales
DH_22112,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,SAR86 clade,Pseudomonadales
DH_22118,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Halieaceae,Pseudomonadales
DH_22126,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Saccharospirillaceae,Pseudomonadales
DH_22130,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,KI89A clade,Pseudomonadales
DH_22217,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,SAR86 clade,Pseudomonadales
DH_22260,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,NA,Pseudomonadales
DH_22270,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,OM182 clade,Pseudomonadales
DH_22279,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,SAR86 clade,Pseudomonadales
DH_22285,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,SAR86 clade,Pseudomonadales
DH_22312,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Nitrincolaceae,Pseudomonadales
DH_22321,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Halieaceae,Pseudomonadales
DH_22324,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Halieaceae,Pseudomonadales
DH_22342,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Halieaceae,Pseudomonadales
DH_22346,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Saccharospirillaceae,Pseudomonadales
DH_22363,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,SAR86 clade,Pseudomonadales
DH_22387,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,SAR86 clade,Pseudomonadales
DH_22402,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Halieaceae,Pseudomonadales
DH_22420,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,SAR86 clade,Pseudomonadales
DH_22422,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,SAR86 clade,Pseudomonadales
